Time,F{\dext},F{\dint},u{\dundamaged},v{\dundamaged},a{\dundamaged}
0.002,5.0,0.1450259127028502,0.0016790149274648809,2.261942451212295,2333.5198820099686
0.0021000000000000003,5.250000000000001,0.16768463898173985,0.0019413428035703543,2.500948603183764,2446.603157419411
0.0022,5.5,0.19255316518436733,0.0022292542942831616,2.7511968340914033,2558.3614607333807
0.0023,5.75,0.21972683828915926,0.0025438532644029336,3.012552304162896,2668.7479406964712
0.0024000000000000002,6.000000000000001,0.24929978049749446,0.0028862293990636963,3.2848755239026732,2777.716454099074
0.0025,6.25,0.28136485000522676,0.003257457749572284,3.5680224258467526,2885.2215847825073
0.0026000000000000003,6.500000000000001,0.31601360241830484,0.003658598286703684,3.861844438199939,2991.218662281225
0.0027,6.75,0.35333625282827025,0.00409069546163602,4.166188560318681,3095.6637800936583
0.0028,7.0,0.39342163856309054,0.004554777774704121,4.480897440002182,3198.513813576411
0.0029000000000000002,7.250000000000001,0.4363571826284499,0.005051857352146751,4.805809452553652,3299.726437452997
0.003,7.5,0.4822288578542825,0.005582929531018687,5.140758781572831,3399.2601429305714
0.0031000000000000003,7.750000000000001,0.5311211517609887,0.006148972452434803,5.485575501440261,3497.0742544180275
0.0032,8.0,0.5831170321594241,0.006750946663309298,5.840085661453055,3593.1289458378606
0.0033,8.25,0.638297913498396,0.007389794726749077,6.204111371571367,3687.3852565283764
0.0034000000000000002,8.5,0.6967436239730419,0.008066440841256118,6.5774708897341,3779.805106726361
0.0035,8.75,0.7585323734070957,0.008781790468889418,6.959978710701707,3870.3513126257803
0.0036000000000000003,9.0,0.8237407219216789,0.009536729972532796,7.351445656383391,3958.987601007831
0.0037,9.25,0.892443549402878,0.010332126262410521,7.751678967605514,4045.6786234346205
0.0038,9.5,0.964714025779986,0.01116882645198828,8.160482397277418,4130.3899700034435
0.0039000000000000003,9.75,1.0406235821259031,0.012047657523392574,8.577656304910265,4213.088182653501
0.004,10.0,1.120241882590803,0.012969426002477096,9.00299775244408,4293.740768022795
0.0041,10.25,1.2036367971797748,0.01393491764366013,9.43630060133778,4372.316209851241
0.004200000000000001,10.500000000000002,1.2908743753847551,0.014944897124652346,9.87735561087625,4448.783980918157
0.0043,10.75,1.382018820680665,0.016000107751189787,10.325950537648284,4523.114554522492
0.0044,11.0,1.4771324658952558,0.01710127117188211,10.781870236148821,4595.279415488262
0.0045000000000000005,11.250000000000002,1.5762757494617703,0.01824908710328145,11.244896760458314,4665.251070701606
0.0046,11.5,1.6795071925631004,0.01944423306527248,11.714809466951849,4733.003059169058
0.0047,11.75,1.7868833771757233,0.020687364126879482,12.191385117990162,4798.509961597211
0.0048000000000000004,12.000000000000002,1.898458925021267,0.02197911266258139,12.674397986544554,4861.747409490649
0.0049,12.25,2.0142864774331484,0.023320088119220924,13.163619961707207,4922.692093762421
0.005,12.5,2.1344166761452956,0.024710876793589003,13.65882065503806,4981.321772854624
0.0051,12.750000000000002,2.258898145009548,0.026152041620760798,14.159767507699367,5037.61528037154
0.005200000000000001,13.000000000000002,2.387777472647895,0.027644121973254717,14.666225898328568,5091.552532212468
0.0053,13.25,2.5210991960452938,0.029187633471080842,15.177959251600221,5143.114533220569
0.0054,13.5,2.6589057850883773,0.030783067802740167,15.694729147427248,5192.283383319978
0.0055000000000000005,13.750000000000002,2.8012376280549125,0.03243089255723112,16.21629543075138,5239.042283162326
0.0056,14.0,2.94813301805847,0.03413155106711479,16.74241632187311,5283.375539271578
0.0057,14.25,3.0996281404523005,0.0358854622626853,17.27284852727089,5325.268568683733
0.0058000000000000005,14.500000000000002,3.255757061195998,0.037693020537286646,17.807347350859285,5364.707903084131
0.0059,14.75,3.416551716188092,0.039554595623812444,18.345666805635734,5401.681192444829
0.006,15.0,3.582041901567263,0.04147053248241976,18.887559725665575,5436.177208151954
0.0061,15.250000000000002,3.7522552649844614,0.04344115119948345,19.43277787835502,5468.1858456369355
0.006200000000000001,15.500000000000002,3.9272172978477538,0.04546674689781203,19.981072076961336,5497.6981264893975
0.0063,15.75,4.106951328541289,0.04754758965814134,20.532192293289466,5524.706200073226
0.0064,16.0,4.291478516619353,0.04968392445191713,21.08588777052552,5549.203344647896
0.006500000000000001,16.25,4.480817847976036,0.0518759710853726,21.64190713615628,5571.183967967297
0.0066,16.5,4.674986130990591,0.05412392415490193,22.199998514923976,5590.643607386592
0.0067,16.75,4.873997993648165,0.056427953013725926,22.75990964176664,5607.5789294667
0.0068000000000000005,17.0,5.077865881635087,0.058788201749840605,23.32138797469338,5621.987729068079
0.006900000000000001,17.250000000000004,5.286600057407558,0.06120478917523502,23.884180807545487,5633.868927974045
0.007,17.5,5.5002086002320585,0.06367780882635914,24.448035382592657,5643.222572969397
0.0071,17.75,5.7186974071954415,0.06620732897581794,25.012699002914562,5650.049833469395
0.007200000000000001,18.0,5.942070195182197,0.06879339265526299,25.577919144519274,5654.352998625544
0.0073,18.25,6.170328503815989,0.0714360176894476,26.14344356814832,5656.135473955382
0.0074,18.5,6.4034716993621235,0.07413519674140698,26.70902043071993,5655.401777476809
0.007500000000000001,18.75,6.641496979587175,0.0768908973687199,27.2743983963615,5652.1575353546405
0.0076,19.0,6.884399379571627,0.07970306209080356,27.83932674698293,5646.409477073899
0.0077,19.25,7.132171778470898,0.08257160846718836,28.403555492342303,5638.165430113529
0.0078000000000000005,19.5,7.384804907219792,0.08549642918671495,28.966835479556917,5627.43431417878
0.0079,19.750000000000004,7.64228735717493,0.08847739216759064,29.528918502011376,5614.226134910416
0.008,20.0,7.90460558968937,0.09151434066823809,30.089557407615708,5598.55197717618
0.0081,20.25,8.171743946613194,0.09460709340886418,30.64850620636772,5580.42399786407
0.0082,20.5,8.443684661713432,0.09775544470367249,31.205520177172012,5559.855418221793
0.0083,20.75,8.72040787300635,0.10095916460363831,31.760355973870638,5536.860515750752
0.008400000000000001,21.000000000000004,9.00189163599465,0.10421799904976038,32.31277173043945,5511.454615625411
0.0085,21.25,9.288111937801839,0.10753167003669932,32.862527165305046,5483.654081686606
0.0086,21.5,9.57904271219559,0.11089987578670821,33.409383684739126,5453.476306994942
0.008700000000000001,21.750000000000004,9.874655855491536,0.11432229093375629,33.95310448528484,5420.93970391927
0.0088,22.0,10.174921243328578,0.11779856671774257,34.493454655171796,5386.063693819942
0.0089,22.25,10.479806748306446,0.12132833118869182,35.03020127467768,5348.868696297693
0.009000000000000001,22.500000000000004,10.789278258475827,0.12491118942082124,35.56311351539339,5309.376118016462
0.0091,22.75,11.103299696671069,0.1285467237363618,36.09196273834991,5267.608341114061
0.0092,23.0,11.421833040675113,0.1322344939390146,36.61652259096676,5223.588711222859
0.009300000000000001,23.250000000000004,11.744838344205899,0.1359740375569177,37.13656910277946,5177.341525031132
0.0094,23.5,12.072273758713251,0.1397648700949962,37.65188077990797,5128.892017539078
0.0095,23.75,12.404095555974793,0.1436064852965629,38.16223869822596,5078.266348820804
0.009600000000000001,24.000000000000004,12.740258151479228,0.1474983554140346,38.66742659519209,5025.491590501807
0.0097,24.25,13.080714128584905,0.1514399314886242,39.167230960306526,4970.595711786818
0.0098,24.5,13.425414263441306,0.1554306436388652,39.6614411241529,4913.607565140698
0.0099,24.750000000000004,13.7743075506608,0.15946990135782255,40.14984934599175,4854.556871636273
0.01,25.0,14.12734122972766,0.1635570938188389,40.632250899868545,4793.474205899706
0.010100000000000001,24.875,14.484460812131067,0.1676915901896627,41.108444159200786,4730.390980745014
0.0102,24.75,14.845443536748816,0.1718708114880799,41.56858834620497,4472.492759338697
0.0103,24.625,15.21006539571873,0.17609216429793847,42.002870541378854,4213.151144139005
0.010400000000000001,24.5,15.578101236567669,0.18035304195153115,42.41115231725628,3952.4843734095593
0.0105,24.375,15.949324864633823,0.1846508257153736,42.793307087175684,3690.611024978474
0.0106,24.25,16.32350914573621,0.18898288597884455,43.149220136566996,3427.649962847723
0.010700000000000001,24.125,16.7004261090452,0.1933465834451532,43.47878864889798,3163.720283771987
0.0108,24.0,17.079847050108018,0.19773927032410105,43.78192172628248,2898.941263917987
0.0109,23.875,17.46154263398306,0.20215829152610326,44.05854040475027,2633.4323054377774
0.011000000000000001,23.75,17.845282998437042,0.20660098585693776,44.30857766418355,2367.312883228001
0.0111,23.625,18.230837857158964,0.21106468721268862,44.53197843292678,2100.702491636408
0.0112,23.5,18.617976602945042,0.21554672577435377,44.72869958708006,1833.7205914292774
0.011300000000000001,23.375,19.00646841080882,0.2200444292015861,44.898709944487386,1566.486556717206
0.0114,23.25,19.39608234097084,0.22455512382504028,45.04199025343255,1299.1196221862067
0.0115,23.125,19.786587441682286,0.22907613583679792,45.15853317605914,1031.7388303454634
0.011600000000000001,23.0,20.17775285183747,0.23360479247834698,45.24834326653348,764.4629791414559
0.0117,22.875,20.569347903329778,0.23813842322559234,45.311436943972076,497.4105696303743
0.0118,22.75,20.96114222310635,0.24267436097037776,45.347842460153885,230.6997540058031
0.0119,22.625,21.0455,0.24720994319800177,45.35759986204715,-35.551716140447276
0.012,22.5,21.0455,0.25174409401867226,45.34866524147252,-143.14069535226182
0.012100000000000001,22.375,21.0455,0.25627617362537763,45.331152136879325,-207.12139651157813
0.0122,22.25,21.0455,0.2608055435588463,45.30724770087008,-270.9673236733767
0.0123,22.125,21.0455,0.2653315667047076,45.27696539664977,-334.6787607327872
0.012400000000000001,22.0,21.0455,0.26985360729065905,45.24031865906386,-398.25599098541886
0.0125,21.875,21.0455,0.2743710308836392,45.19732089465794,-461.69929713291145
0.0126,21.75,21.0455,0.2788832043870065,45.14798548173715,-525.0089612829356
0.012700000000000001,21.625,21.0455,0.28338949603772406,45.09232577042443,-588.185264971397
0.0128,21.5,21.0455,0.28788927540355075,45.03035508272135,-651.228489090272
0.0129,21.375,21.0455,0.2923819133802376,44.96208671256774,-714.1389139819764
0.013000000000000001,21.250000000000025,21.0455,0.2968667821887306,44.88753392589917,-776.916819389406
0.0131,22.625000000000018,21.0455,0.3013432553723791,44.80670996070746,-839.5624844448334
0.0132,24.000000000000007,21.0455,0.3058184216610348,44.758197361521034,-130.6894992836316
0.013300000000000001,25.375000000000025,21.0455,0.3102993548522887,44.78049739954803,576.6902598236534
0.0134,26.750000000000014,21.0455,0.3147931138429257,44.87346090945449,1282.5799383053836
0.0135,28.125000000000007,21.0455,0.31930674266031267,45.03693904011979,1986.982675000748
0.013600000000000001,29.50000000000002,21.0455,0.32384727049372075,45.27078325397532,2689.901602109801
0.0137,30.875000000000014,21.0455,0.3284217117255813,45.57484532634326,3391.339845248975
0.013800000000000002,32.25000000000003,21.0455,0.3330370659626763,45.94897734477771,4091.300523439978
0.013900000000000001,33.62500000000002,21.0455,0.33770031806726286,46.39303170840769,4789.786749159753
0.014,35.000000000000014,21.0455,0.34241843818813233,46.90686112728021,5486.801628290516
0.014100000000000001,36.37500000000003,21.0455,0.34719838179160417,47.49031862170655,6182.3482602363365
0.0142,37.75000000000002,21.0455,0.35204708969245363,48.14325752160647,6876.429737762146
0.0143,39.125000000000014,21.0455,0.3569714880847756,48.86553146585703,7569.049147249096
0.014400000000000001,40.50000000000003,21.0455,0.36197848857278225,49.65699440164312,8260.20956847251
0.0145,41.87500000000002,21.0455,0.36707498820153656,50.51750058380488,8949.914074762866
0.0146,43.250000000000014,21.0455,0.37226786948762086,51.44690457419304,9638.165733000247
0.014700000000000001,44.62500000000003,21.0455,0.37756400044974076,52.445061241020994,10324.967603558833
0.0148,46.000000000000014,21.0455,0.3829702346392645,53.511825758218166,11010.322740384603
0.0149,47.375000000000014,21.0455,0.38849341117069824,54.64705360478744,11694.234191000907
0.015000000000000001,48.74999999999997,21.0455,0.3941403547520969,55.85060056416208,12376.704996491793
0.0151,47.124999999999986,21.0455,0.3999178757154112,57.12232272356482,13057.738191563083
0.0152,45.49999999999999,21.0455,0.4058173423130015,58.38493780452286,12194.563427597726
0.015300000000000001,43.87499999999997,21.0455,0.411830140979823,59.56132632205901,11333.206923125339
0.0154,42.249999999999986,21.0455,0.41794767629512547,60.65166991061993,10473.664848092978
0.0155,40.625,21.0455,0.4241613709442319,61.656149822044426,9615.933380396902
0.015600000000000001,38.999999999999986,21.0455,0.43046266568039865,62.57494692636589,8760.00870603244
0.015700000000000002,37.374999999999964,21.0455,0.43684301928675573,63.40824171261916,7905.887019032942
0.0158,35.74999999999997,21.0455,0.44329390853832706,64.15621428964208,7053.564521425359
0.0159,34.124999999999986,21.0455,0.4498068281641314,64.81904438687846,6203.037423302415
0.016,32.5,21.0455,0.4563732908093623,65.39691135517612,5354.301942650519
0.0161,30.87500000000001,21.0455,0.46298482699764804,65.88999416758307,4507.354305488542
0.0162,29.25000000000002,21.0455,0.4696329850933912,66.2984714201445,3662.1907457401458
0.016300000000000002,27.624999999999975,21.0455,0.4763093312641872,66.6225213326957,2818.807505283738
0.0164,25.999999999999986,21.0455,0.4830054494433226,66.86232174965694,1977.2008339413726
0.0165,24.375,21.0455,0.4897129412923518,67.01805014082323,1137.3669893843808
0.0166,22.75000000000001,21.0455,0.49642342616375323,67.08988360215328,299.3022372166365
0.0167,21.12500000000002,21.0455,0.5031285410636631,67.07799885655646,-536.9971491586689
0.016800000000000002,19.499999999999975,21.0455,0.5098199406146886,66.98257225467685,-1371.5348884391076
0.016900000000000002,17.874999999999986,21.0455,0.5164892970187995,66.80377977568207,-2204.3146914563217
0.017,16.249999999999996,21.0455,0.5231283000202974,66.54179702804407,-3035.3402613036983
0.0171,16.125,21.0455,0.5297286568688628,66.19679925031652,-3864.615293247553
0.0172,15.999999999999998,21.0455,0.5362898061495656,65.80753064634071,-3920.7567862686865
0.0173,15.875,21.0455,0.5428111876300843,65.41265380610727,-3976.78001839985
0.017400000000000002,15.749999999999996,21.0455,0.5492922422582153,65.01218054324853,-4032.685238775091
0.0175,15.624999999999996,21.0455,0.5557324121593863,64.60612264651,-4088.4726959955487
0.0176,15.499999999999996,21.0455,0.5621311406341764,64.19449187980541,-4144.142638096148
0.0177,15.374999999999998,21.0455,0.5684878721558401,63.777299982268886,-4199.6953126344215
0.0178,15.249999999999998,21.0455,0.5748020523678375,63.35455866830597,-4255.130966623888
0.0179,15.125,21.0455,0.5810731280813695,62.92627962764696,-4310.449846556264
0.018000000000000002,14.999999999999996,21.0455,0.5873005472729167,62.49247452539574,-4365.652198468073
0.0181,14.874999999999996,21.0455,0.5934837590817863,62.05315500208419,-4420.738267763014
0.0182,14.749999999999996,21.0455,0.5996222138076617,61.608332673724895,-4475.708299422898
0.0183,14.624999999999998,21.0455,0.6057153629081587,61.15801913186225,-4530.562537830018
0.0184,14.499999999999998,21.0455,0.6117626589963863,60.702225943622956,-4585.301226955885
0.018500000000000003,14.374999999999995,21.0455,0.6177635558385117,60.24096465176487,-4639.924610205792
0.018600000000000002,14.249999999999996,21.0455,0.6237175083513332,59.77424677473475,-4694.432930396619
0.0187,14.124999999999996,21.0455,0.6296239725998548,59.302083806715416,-4748.826429989972
0.0188,13.999999999999998,21.0455,0.6354824057948684,58.824487217675745,-4803.105350803527
0.0189,13.874999999999998,21.0455,0.6412922662905399,58.34146845342558,-4857.26993419977
0.019,13.749999999999998,21.0455,0.6470530135820008,57.853038935662404,-4911.320421063791
0.019100000000000002,13.624999999999995,21.0455,0.6527641083029448,57.3592100620246,-4965.257051692262
0.019200000000000002,13.499999999999996,21.0455,0.6584250122232292,56.859993206141986,-5019.080065959969
0.0193,13.374999999999996,21.0455,0.6640351882464821,56.355399717686325,-5072.789703153279
0.0194,13.249999999999998,21.0455,0.6695941004077136,55.84544092242183,-5126.386202136679
0.0195,13.124999999999998,21.0455,0.6751012138709327,55.33012812225291,-5179.8698012417435
0.0196,12.999999999999998,21.0455,0.6805559949267697,54.80947259528024,-5233.240738211631
0.019700000000000002,12.874999999999995,21.0455,0.685957910990102,54.28348559584628,-5286.499250467536
0.0198,12.749999999999996,21.0455,0.6913064305976865,53.752178354584125,-5339.64557477562
0.0199,12.624999999999996,21.0455,0.6966010234057962,53.21556207847133,-5392.679947480161
0.02,12.499999999999998,21.0455,0.7018411601878626,52.67364795088047,-5445.602604337018
0.0201,12.374999999999998,21.0455,0.707026312832121,52.12644713162406,-5498.413780791189
0.020200000000000003,12.249999999999995,21.0455,0.7121559543392637,51.57397075700565,-5551.113711577127
0.020300000000000002,12.124999999999995,21.0455,0.7172295588200956,51.01622993987309,-5603.702631074015
0.0204,11.999999999999996,21.0455,0.7222466014931965,50.45323576966409,-5656.180773105923
0.0205,11.874999999999996,21.0455,0.7272065586825869,49.88499931245615,-5708.548371052835
0.0206,11.749999999999998,21.0455,0.7321089078154,49.31153161101709,-5760.805657728518
0.0207,11.624999999999998,21.0455,0.7369531274195577,48.73284368485386,-5812.952865535958
0.020800000000000003,11.499999999999995,21.0455,0.7417386971214518,48.14894653025925,-5864.990226356337
0.020900000000000002,11.374999999999995,21.0455,0.7464650976436303,47.559851120363426,-5916.917971560131
0.021,11.249999999999996,21.0455,0.7511318108024884,46.96556840518284,-5968.736332051527
0.0211,11.124999999999996,21.0455,0.7557383195059636,46.36610931166629,-6020.445538279518
0.0212,10.999999999999998,21.0455,0.7602841077512378,45.76148474374708,-6072.045820104677
0.0213,10.874999999999998,21.0455,0.7647686606224412,45.15170558238801,-6123.5374070767175
0.021400000000000002,10.749999999999995,21.0455,0.769191464288364,44.53678268563132,-6174.920528057015
0.021500000000000002,10.624999999999995,21.0455,0.7735520060001712,43.91672688864978,-6226.195411573876
0.0216,10.499999999999996,21.0455,0.7778497740891219,43.2915490037894,-6277.3622856338025
0.0217,10.374999999999996,21.0455,0.7820842579642955,42.66125982062163,-6328.421377721494
0.0218,10.249999999999998,21.0455,0.7862549481103193,42.025870105986684,-6379.372914977477
0.0219,10.124999999999998,21.0455,0.7903613360851047,41.38539060404622,-6430.217123831739
0.022000000000000002,9.999999999999995,21.0455,0.794402914517586,40.73983203633391,-6480.954230414504
0.0221,9.874999999999995,21.0455,0.7983791771054637,40.08920510179481,-6531.584460367501
0.0222,9.749999999999996,21.0455,0.8022896186129533,39.433520476836456,-6582.10803879955
0.0223,9.624999999999996,21.0455,0.8061337348685388,38.77278881537549,-6632.525190419791
0.0224,9.499999999999998,21.0455,0.8099110227627311,38.107020748888715,-6682.83613931564
0.022500000000000003,9.374999999999995,21.0455,0.8136209802458307,37.43622688645976,-6733.041109263649
0.022600000000000002,9.249999999999995,21.0455,0.8172631063256954,36.76041781482176,-6783.140323496362
0.0227,9.124999999999996,21.0455,0.8208369010655122,36.07960409840738,-6833.13400479113
0.0228,8.999999999999996,21.0455,0.8243418655815744,35.39379627939487,-6883.022375459013
0.0229,8.874999999999996,21.0455,0.8277775020410638,34.70300487775801,-6932.8056572781625
0.023,8.749999999999996,21.0455,0.8311433136598362,34.00724039130887,-6982.484071704764
0.023100000000000002,8.624999999999993,21.0455,0.8344388047002131,33.30651329574663,-7032.057839539973
0.023200000000000002,8.499999999999996,21.0455,0.8376634804687768,32.60083404470315,-7081.527181329594
0.0233,8.374999999999996,21.0455,0.8408168473141707,31.890213069787897,-7130.892316975501
0.0234,8.249999999999996,21.0455,0.843898412624905,31.174660780640682,-7180.153465968786
0.0235,8.124999999999996,21.0455,0.846907684827165,30.454187564971644,-7229.310847411963
0.0236,7.9999999999999964,21.0455,0.8498441733826265,29.72880378860787,-7278.3646798635355
0.023700000000000002,7.874999999999993,21.0455,0.8527073887862736,28.998519795542798,-7327.315181437921
0.0238,7.7499999999999964,21.0455,0.8554968425642224,28.26334590797952,-7376.162569827648
0.0239,7.6249999999999964,21.0455,0.8582120472715493,27.523292426378518,-7424.907062192343
0.024,7.4999999999999964,21.0455,0.8608525164901231,26.778369629503196,-7473.548875314151
0.0241,7.3749999999999964,21.0455,0.8634177648264423,26.028587774464818,-7522.088225453416
0.024200000000000003,7.249999999999993,21.0455,0.8659073079094766,25.273957096767496,-7570.525328493005
0.024300000000000002,7.124999999999993,21.0455,0.8683206623885127,24.514487810352037,-7618.860399816185
0.0244,6.9999999999999964,21.0455,0.8706573459310057,23.750190107645896,-7667.093654306623
0.0245,6.8749999999999964,21.0455,0.8729168772204343,22.98107415960815,-7715.225306448303
0.0246,6.7499999999999964,21.0455,0.8750987759541601,22.20715011577168,-7763.255570281124
0.0247,6.6249999999999964,21.0455,0.8772025628412922,21.428428104289242,-7811.184659367587
0.024800000000000003,6.499999999999993,21.0455,0.8792277596005557,20.644918231977893,-7859.012786859409
0.024900000000000002,6.374999999999993,21.0455,0.8811738889581653,19.856630584365597,-7906.740165386505
0.025,6.2499999999999964,21.0455,0.8830404746457032,19.06357522573787,-7954.367007168006
0.0251,6.1249999999999964,21.0455,0.8848270413980011,18.26576219917886,-8001.89352401226
0.0252,5.9999999999999964,21.0455,0.8865331149510262,17.463201526614625,-8049.319927272424
0.0253,5.8749999999999964,21.0455,0.8881582220397729,16.655903208859236,-8096.646427835363
0.025400000000000002,5.749999999999993,21.0455,0.889701890396159,15.84387722566416,-8143.873236066134
0.025500000000000002,5.624999999999993,21.0455,0.8911636487469248,15.02713353575935,-8191.000562030037
0.0256,5.4999999999999964,21.0455,0.8925430268115381,14.205682076895432,-8238.02861524836
0.0257,5.3749999999999964,21.0455,0.8938395553001025,13.379532765888657,-8284.957604887122
0.0258,5.249999999999993,21.0455,0.8950527659112708,12.548695498663664,-8331.787739612739
0.025900000000000003,5.124999999999989,21.0455,0.8961821913301629,11.71318015030176,-8378.519227625336
0.026000000000000002,4.9999999999999964,21.0455,0.8972273652262877,10.872996575084226,-8425.152276725355
0.0261,4.874999999999993,21.0455,0.8981878222514696,10.028154606533946,-8471.687094280256
0.0262,4.7499999999999964,21.0455,0.8990630980377793,9.178664057458152,-8518.123887235606
0.0263,4.624999999999993,21.0455,0.8998527291954683,8.324534719993393,-8564.462862059585
0.0264,4.5,21.0455,0.9005562533109092,7.465776365649379,-8610.704224820687
0.026500000000000003,4.3749999999999964,21.0455,0.9011732089445389,6.602398745352844,-8656.84818111001
0.026600000000000002,4.249999999999993,21.0455,0.9017031356288074,5.734411589491395,-8702.894936118977
0.0267,4.1249999999999964,21.0455,0.9021455738661301,4.8618246079562555,-8748.844694583813
0.0268,3.999999999999993,21.0455,0.9025000651268439,3.984647490182236,-8794.697660896578
0.0269,3.8749999999999964,21.0455,0.9027661518471691,3.1028899051949166,-8840.45403884981
0.027,3.749999999999993,21.0455,0.9029433774271747,2.2165615016539464,-8886.114031969593
0.027100000000000003,3.6249999999999893,21.0455,0.9030312862287476,1.3256719078924561,-8931.67784326021
0.027200000000000002,3.4999999999999964,21.04533911205124,0.9030294235735671,0.43023073196202244,-8977.145675348464
0.0273,3.374999999999993,21.037385042230234,0.9029373365684611,-0.4697483014326487,-9022.434992544959
0.0274,3.2499999999999964,21.02160221570175,0.9027546133513129,-1.3740511112708687,-9063.62120421944
0.0275,3.124999999999993,20.99795861004891,0.9024808831875762,-2.282266904424235,-9100.694658847886
0.027600000000000003,2.9999999999999893,20.96642576201419,0.9021158165483181,-3.1939840149741716,-9133.647552150847
0.027700000000000002,2.8749999999999964,20.926978772645374,0.9016591251697953,-4.108790088904746,-9162.473926460634
0.027800000000000002,2.749999999999993,20.879596310847344,0.9011105620945749,-5.026272268716103,-9187.169669766516
0.0279,2.6249999999999964,20.824260615341544,0.9004699216942192,-5.946017377880253,-9207.732513516476
0.028,2.499999999999993,20.760957495035736,0.8997370396735673,-6.867612105037613,-9224.162029630723
0.0281,2.375,20.689676327807035,0.8989117930566449,-7.790643187871593,-9236.459627048887
0.028200000000000003,2.2499999999999964,20.610410057702275,0.8979941001542527,-8.71469759657295,-9244.628546978272
0.028300000000000002,2.124999999999993,20.52315519056009,0.8969839205132815,-9.639362716817311,-9248.67385790895
0.0284,1.9999999999999964,20.427911788060165,0.8958812548478181,-10.564226532173148,-9248.602449207776
0.0285,1.874999999999993,20.32468346020555,0.894686144952111,-11.488877805852503,-9244.423024379334
0.0286,1.7499999999999964,20.213477356244656,0.8933986735954705,-12.412906261737854,-9236.14609332768
0.0287,1.624999999999993,20.094304154040252,0.8920189643991908,-13.335902764600727,-9223.783963929754
0.028800000000000003,1.4999999999999893,19.96717804789349,0.8905471816955837,-14.257459499434354,-9207.350732742814
0.028900000000000002,1.3749999999999964,19.832116734831562,0.8889835303692264,-15.177170149822116,-9186.86227501242
0.029,1.249999999999993,19.68914139936842,0.8873282556805314,-16.09463007526124,-9162.336233770051
0.0291,1.1249999999999964,19.538276696748436,0.8855816430717522,-17.009436487370742,-9133.792008420016
0.0292,0.9999999999999929,19.379550734683665,0.8837440179555496,-17.921188624909213,-9101.250742349353
0.029300000000000003,0.8749999999999893,19.212995053596046,0.8818157454862483,-18.829487927519704,-9064.735309860516
0.029400000000000003,0.7499999999999964,19.038644605376426,0.8797972303139237,-19.73393820812963,-9024.270302337989
0.029500000000000002,0.6249999999999929,18.85653773067299,0.8776889163214613,-20.63414582393508,-8979.882013770979
0.0296,0.49999999999999645,18.66671613472225,0.8754912863447445,-21.529719845895798,-8931.598425443442
0.0297,0.3749999999999929,18.46922486173644,0.8732048618761281,-22.42027222666587,-8879.449189957977
0.0298,0.24999999999999645,18.264112267861684,0.8708302027513661,-23.30541796689178,-8823.465614560266
0.029900000000000003,0.1249999999999929,18.05142999272201,0.8683679068201667,-24.18477527980689,-8763.680643741889
0.030000000000000002,-3.469446951953611e-15,17.8312329295648,0.865818609600556,-25.057965754050613,-8700.128841132582
0.030100000000000002,-0.10000000000000277,17.60357919402388,0.8631829839172375,-25.924614514646336,-8632.846370781877
0.0302,-0.20000000000000207,17.368541196347735,0.8604618680885905,-26.78370755982762,-8549.014532843736
0.0303,-0.3000000000000014,17.126194474293385,0.8576561366412376,-27.634236379999177,-8461.561870587442
0.0304,-0.4000000000000007,16.87661765298503,0.8547666998453144,-28.47584121638047,-8370.534857038425
