Time,F{\dext},F{\dint},u{\ddamaged},v{\ddamaged},a{\ddamaged}
0.13920000000000002,0.0,5.432724835838299,1.0007032230583632,-14.552159292622324,-3143.00022861147
0.1393,0.0,5.355048795168959,0.999201387813753,-14.863830875077587,-3090.431420493811
0.1394,0.0,5.2758020109553145,0.9976691828696221,-15.170200943705469,-3036.969952063817
0.1395,0.0,5.195012585907409,0.9961071515806531,-15.471181165499504,-2982.6344838168593
0.1396,0.0,5.112709064996151,0.9945158458524657,-15.766685085782383,-2927.443921840744
0.13970000000000002,0.0,5.028920425551269,0.9928958259501648,-16.056628152441576,-2871.4174113431136
0.1398,0.0,4.943676067238841,0.9912476603045602,-16.34092773952711,-2814.574330367581
0.1399,0.0,4.857005801921967,0.9895719253161267,-16.619503170190452,-2756.934282899248
0.14,0.0,4.768939843407918,0.9878692051567689,-16.892275738956684,-2698.517092425412
0.1401,0.0,4.679508797085352,0.9861400915694615,-17.159168733326123,-2639.342794963362
0.14020000000000002,0.0,4.588743649454987,0.9843851836658286,-17.420107454701462,-2579.431632543372
0.1403,0.0,4.496675757557288,0.9826050877217326,-17.67501923864434,-2518.8040463142156
0.1404,0.0,4.4033368383008105,0.9808004169709417,-17.923833474434712,-2457.4806694932504
0.1405,0.0,4.308758957694684,0.9789717913969442,-18.166481623941856,-2395.4823206495666
0.1406,0.0,4.212974519988885,0.9771198375229806,-18.40289723980537,-2332.8299966207665
0.14070000000000002,0.0,4.116016256725949,0.975245188200362,-18.633015982911225,-2269.5448654963534
0.1408,0.0,4.017917215707743,0.9733484823951476,-18.85677563916499,-2205.6482595789184
0.1409,0.0,3.9187107498809612,0.9714303649732501,-19.074116135559535,-2141.161668312019
0.14100000000000001,0.0,3.818430506145109,0.9694914864840424,-19.284979555526103,-2076.1067310193225
0.1411,0.0,3.717110414086604,0.967532502942536,-19.489310153570358,-2010.5052298657888
0.14120000000000002,0.0,3.614784674642763,0.9655540756102039,-19.687054369192378,-1944.3790825746098
0.1413,0.0,3.511487748699411,0.9635568707745196,-19.878160840082202,-1877.7503352218616
0.1414,0.0,3.4072543456258875,0.9615415595272861,-20.062580414588748,-1810.6411549090317
0.14150000000000001,0.0,3.302119411751166,0.9595088175418267,-20.2402661634643,-1743.0738226020815
0.1416,0.0,3.19611811878495,0.9574593248491108,-20.411173390876833,-1675.0707256485418
0.14170000000000002,0.0,3.089285852187498,0.9553937656128896,-20.575259644685648,-1606.6543505277587
0.1418,0.0,2.981658199491944,0.9533128279039127,-20.732484725990428,-1537.8472755678274
0.1419,0.0,2.8732709385830346,0.9512172034733022,-20.882810697936957,-1468.672163362772
0.14200000000000002,0.0,2.7641600259359573,0.949107587525155,-21.026201893788453,-1399.151753667116
0.1421,0.0,2.654361584819218,0.9469846784884504,-21.16262492425913,-1329.308855746447
0.1422,0.0,2.5439118934653413,0.9448491777883349,-21.292048684100617,-1259.166341083251
0.1423,0.0,2.4328473732131823,0.942701789616859,-21.414444357956697,-1188.7471360383372
0.1424,0.0,2.3212045766257656,0.9405432207032401,-21.52978542547368,-1118.0742143013233
0.14250000000000002,0.0,2.2090201755874537,0.9383741800837261,-21.638047665664683,-1047.1705895187533
0.1426,0.0,2.096330949384282,0.9361953788711331,-21.739209160535065,-976.0593078889101
0.1427,0.0,1.983173772771298,0.9340075300241328,-21.83325029796623,-904.7634407344241
0.1428,0.0,1.869585604030713,0.9318113481163611,-21.92015377386003,-833.3060771414935
0.1429,0.0,1.755603473024738,0.9296075491054246,-21.99990459354095,-761.7103164769823
0.14300000000000002,0.0,1.6412644692468905,0.9273968501018776,-22.07249007241785,-689.9992610609473
0.1431,0.0,1.5266057298756452,0.9251799691382436,-22.13789983590508,-618.1960086837357
0.1432,0.0,1.4116644278341473,0.9229576249381556,-22.196125818609858,-546.3236454117392
0.1433,0.0,1.2964777598598387,0.920730536685686,-22.24716226278789,-474.40523814890054
0.1434,0.0,1.1810829345878455,0.9184994237949446,-22.291005716054688,-402.4638271871161
0.14350000000000002,0.0,1.0655171606517786,0.9162650056800117,-22.32765502837186,-330.5224191563205
0.1436,0.0,0.9498176348058293,0.9140280015252836,-22.35711134830509,-258.60397950827615
0.1437,0.0,0.8340215300718794,0.9117891300563022,-22.379378118547177,-186.73142533343068
0.1438,0.0,0.7181659839153046,0.9095491093111384,-22.394461070726067,-114.92761824438702
0.1439,0.0,0.6022880864532838,0.9073086564124045,-22.402368219488487,-43.21535700402279
0.14400000000000002,0.0,0.4864248686992901,0.9050684873399665,-22.403109855859693,28.382629579937202
0.1441,0.0,0.37061329084740313,0.9028293167044253,-22.396698539896008,99.84368969373492
0.1442,0.0,0.25489023060018823,0.9005918575214418,-22.38314909262351,171.14525575623318
0.1443,0.0,0.13929247154374025,0.898356820986972,-22.362478587266697,242.26485138001408
0.1444,0.0,0.023856691573529445,0.8961249162534862,-22.334706339777743,313.18009839909064
0.14450000000000002,0.0,-0.09138054862534065,0.893896850207239,-22.299853898665177,383.8687238522098
0.1446,0.0,-0.20638281703989086,0.8916733272466606,-22.257945034128145,454.30856688843943
0.1447,0.0,-0.32111382172945657,0.8894550490619392,-22.209005726498976,524.4775856949601
0.1448,0.0,-0.4355374221608537,0.8872427144158596,-22.153064154005197,594.3538641806078
0.1449,0.0,-0.5496176404748977,0.8850370189259698,-22.090150679847095,663.915618981381
0.14500000000000002,0.0,-0.6633186726809146,0.8828386548481395,-22.020297838600264,733.1412059552456
0.1451,0.0,-0.7766048997757847,0.880648310861578,-21.943540321958665,802.0091268767793
0.1452,0.0,-0.8894408987840132,0.8784666718553786,-21.85991496380435,870.4980362095326
0.1453,0.0,-1.0017914537155617,0.8762944187166535,-21.76946072462271,938.586747423198
0.1454,0.0,-1.1136215664379665,0.8741322281203254,-21.67221867526603,1006.2542397104579
0.14550000000000002,0.0,-1.22489646745961,0.8719807723206379,-21.568231980078068,1073.4796640488041
0.1456,0.0,-1.3355816266206266,0.8698407189444503,-21.45754587937587,1140.242349995102
0.1457,0.0,-1.4456427636883598,0.8677127307863792,-21.340207671293186,1206.5218116585895
0.1458,0.0,-1.5550458588541443,0.8655974656058475,-21.216266693013797,1272.29775392923
0.1459,0.0,-1.6637571631281933,0.8634955759261028,-21.08577430138203,1337.5500787060623
0.14600000000000002,0.0,-1.771743208629452,0.8614077088352678,-20.94878385289822,1402.2588909701205
0.1461,0.0,-1.8789708187673242,0.8593345057894805,-20.805350683111843,1466.4045047574348
0.1462,0.0,-1.9854071183122615,0.8572766024181829,-20.655532085424586,1529.9674489877013
0.1463,0.0,-2.091019543352173,0.8552346283316188,-20.499387289308334,1592.9284733373627
0.1464,0.0,-2.19577585113163,0.8532092069305957,-20.336977437936387,1655.2685541015853
0.14650000000000002,0.0,-2.2996441297710186,0.8512009552185693,-20.16836556524737,1716.9688996787613
0.1466,0.0,-2.4025928078626704,0.8492104836161064,-19.993616572446246,1778.0109563436674
0.1467,0.0,-2.504590663941235,0.8472383957777785,-19.812797203954123,1838.3764134988212
0.1468,0.0,-2.6056068358253404,0.8452852884115448,-19.62597602280791,1898.0472094254353
0.1469,0.0,-2.7056108298279673,0.8433517511006734,-19.433223385525444,1957.0055362239102
0.14700000000000002,0.0,-2.804572529832684,0.8414383661282556,-19.234611416446,2015.2338453649497
0.1471,0.0,-2.9024622062331407,0.8395457083043647,-19.030213981543476,2072.7148526855644
0.1472,0.0,-2.9992505247332595,0.8376743447959075,-18.820106661740496,2129.4315433739716
0.14730000000000001,0.0,-3.0949085550054414,0.8358248349592217,-18.60436672571519,2185.367177132136
0.1474,0.0,-3.1894077792044846,0.8339977301754622,-18.383073102226643,2240.505292638861
0.14750000000000002,0.0,-3.2827201003344557,0.8321935736888315,-18.156306351950757,2294.8297128788654
0.1476,0.0,-3.374817850466425,0.8304129004476928,-17.924148638847058,2348.324549195091
0.1477,0.0,-3.4656737988044424,0.8286562369486175,-17.686683701070294,2400.9742063402227
0.14780000000000001,0.0,-3.5552611595976154,0.8269241010834084,-17.443996821421837,2452.7633866289198
0.1479,0.0,-3.643553599896017,0.8252170019891426,-17.19617479737423,2503.6770943231977
0.14800000000000002,0.0,-3.7305252471481163,0.8235354399012778,-16.943305910653294,2553.7006400955242
0.1481,0.0,-3.8161506966377585,0.8218799060098613,-16.685479896406672,2602.8196448368844
0.1482,0.0,-3.9004050187584696,0.8202508823188845,-16.42278791196605,2651.0200439755495
0.14830000000000002,0.0,-3.983263766123099,0.8186488415088208,-16.155322505202463,2698.2880912962414
0.1484,0.0,-4.06470298050683,0.8170742468023847,-15.88317758249913,2744.6103627704056
0.14850000000000002,0.0,-4.144699199621704,0.8155275518335499,-15.606448376354608,2789.9737601200236
0.1486,0.0,-4.2232294637206085,0.814009200519863,-15.325231412608442,2834.3655148033163
0.1487,0.0,-4.300271322029157,0.8125196269380865,-15.039624477316549,2877.773191034549
0.14880000000000002,0.0,-4.375802839003552,0.8110592552032049,-14.749726583290768,2920.1846894810756
0.1489,0.0,-4.449802600412816,0.8096284993508273,-14.45563793629645,2961.588250405267
0.149,0.0,-4.522249719243735,0.8082277632230178,-14.15745990093531,3001.9724568175475
0.1491,0.0,-4.5931238414269675,0.8068574403575837,-13.855294966217956,3041.3262375295067
0.1492,0.0,-4.662405151382767,0.8055179138808505,-13.549246710836682,3079.638870095991
0.14930000000000002,0.0,-4.73007437738493,0.8042095564039528,-13.23941976815457,3116.8999835462505
0.1494,0.0,-4.796112796741568,0.8029327299226656,-12.925919790924278,3153.09956105958
0.1495,0.0,-4.860502240791308,0.8016877857208053,-12.60885341573703,3188.227942685362
0.1496,0.0,-4.923225099713771,0.8004750642772206,-12.288328227225142,3222.275827552412
0.1497,0.0,-4.984264327153014,0.7992948951764001,-11.964452722026397,3255.234276422492
0.14980000000000002,0.0,-5.043603444652889,0.7981475970227165,-11.637336272520281,3287.094713699812
0.1499,0.0,-5.101226545903155,0.7970334773583301,-11.307089090349942,3317.84892970699
0.15,0.0,-5.157118300795384,0.7959528325847687,-10.973822189739302,3347.489082505817
0.1501,0.0,-5.2112639592876535,0.7949059478882059,-10.637647350620894,3376.007699862349
0.1502,0.0,-5.2636493550772245,0.7938930971684512,-10.29867708158716,3403.3976808123257
0.15030000000000002,0.0,-5.314260909080275,0.7929145429716707,-9.957024582675777,3429.65229741532
0.1504,0.0,-5.363085632717966,0.7919705364268523,-9.612803707994555,3454.765196209131
0.1505,0.0,-5.410111131008144,0.7910613171860289,-9.266128928209216,3478.7303994976423
0.1506,0.0,-5.455325605462027,0.7901871133682721,-8.91711529290129,3501.5423066608873
0.1507,0.0,-5.4987178567853165,0.7893481415074673,-8.565878392807758,3523.1956952097576
0.15080000000000002,0.0,-5.540277287383166,0.7885446065038814,-8.212534321953568,3543.685721874024
0.1509,0.0,-5.579993903668646,0.7877767015795288,-7.857199639692558,3563.0079233461843
0.151,0.0,-5.617858318174264,0.787044608237347,-7.499991332671763,3581.1582170697243
0.1511,0.0,-5.653861751466201,0.7863484962241848,-7.1410267767202384,3598.1329019607597
0.1512,0.0,-5.687996033861056,0.7856885234976101,-6.78042369868459,3613.928658752208
0.15130000000000002,0.0,-5.720253606944859,0.7850648361965403,-6.41830013822231,3628.5425504933855
0.1514,0.0,-5.750627524894241,0.7844775686156982,-6.0547744095595935,3641.972022760953
0.1515,0.0,-5.779111455599686,0.7839268431838938,-5.689965063232494,3654.214903781039
0.1516,0.0,-5.805699681590906,0.7834127704461334,-5.323990847823645,3665.2694043959323
0.1517,0.0,-5.830387100764286,0.782935449049554,-4.956970671698979,3675.1341180973895
0.15180000000000002,0.0,-5.853169226912653,0.7824949657331808,-4.589023564763317,3683.808020615853
0.1519,0.0,-5.874042190057434,0.7820913953215048,-4.220268640245939,3691.2904697317117
0.152,0.0,-5.89300273658356,0.781724800721875,-3.850825056528895,3697.5812046091683
0.1521,0.0,-5.910048229177322,0.7813952329256992,-3.4808119790280534,3702.6803454076608
0.1522,0.0,-5.925176646567643,0.7811027310134471,-3.1103485421396515,3706.588392360377
0.15230000000000002,0.0,-5.93838658307112,0.7808473221634461,-2.7395538112656714,3709.306225119224
0.1524,0.0,-5.949677247941371,0.780629021664462,-2.3685467449252595,3710.8351016890138
0.1525,0.0,-5.959048464523272,0.7804478329320511,-1.9974461569749469,3711.176657317239
0.1526,0.0,-5.966500669212668,0.7803037475286739,-1.6263706789404475,3710.332903372748
0.1527,0.0,-5.972034910222198,0.7801967451875574,-1.2554387224683605,3708.3062260689912
0.15280000000000002,0.0,-5.975652846154029,0.7801267938402907,-0.884768441916095,3705.099384976318
0.1529,0.0,-5.977356744380332,0.7800938496481378,-0.5144776970983367,3700.715511378849
0.153,0.0,-5.977149479232279,0.7800978570370526,-0.14468401619061044,3695.1581067756756
0.1531,0.0,-5.975034529998496,0.7801387487363782,0.22449544120228815,3688.4310410822964
0.1532,0.0,-5.971015978734049,0.7802164458212092,0.5929439207830178,3680.5385505322974
0.15330000000000002,0.0,-5.965098507880834,0.7803308577584003,0.9605451101102336,3671.4852360120176
0.1534,0.0,-5.957287397700633,0.7804818824561973,1.327183174940627,3661.276060595853
0.1535,0.0,-5.9475885235218735,0.7806694063174702,1.6927427953494778,3649.916347581161
0.15360000000000001,0.0,-5.936008352801333,0.7808933042965233,2.0571092016297143,3637.4117780235692
0.1537,0.0,-5.922553942002132,0.7811534399594585,2.420168209941731,3623.7683882167635
0.15380000000000002,0.0,-5.907232933289205,0.781449665548067,2.781806257718955,3608.992567327718
0.1539,0.0,-5.890053551043734,0.7817818220472211,3.141910438813067,3593.0910545545203
0.154,0.0,-5.871024598197992,0.7821497392557387,3.500368538358334,3576.0709363508167
0.15410000000000001,0.0,-5.850155452391938,0.7825532358606939,3.8570690673639385,3557.9396437612763
0.1542,0.0,-5.827456061953328,0.7829921195151401,4.2119012970071035,3538.704949102023
0.15430000000000002,0.0,-5.802936941702741,0.7834661869192181,4.564755292620903,3518.3749631739756
0.1544,0.0,-5.776609168585312,0.7839752239046146,4.9155219473723255,3496.958131854466
0.1545,0.0,-5.748484377130819,0.7845190055223399,5.264093015608928,3474.4632328775892
